# Fri Sep 25 14:58:03 2020
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 1 0 1 0 0 
200 1 0 1 0 0 
300 1 0 1 0 0 
400 1 0 1 0 0 
500 1 0 1 0 0 
600 1 0 1 0 0 
700 1 0 1 0 0 
800 1 0 1 0 0 
900 1 0 1 0 0 
1000 1 0 1 0 0 
1100 1 0 1 0 0 
1200 1 0 1 0 0 
1300 1 0 1 0 0 
1400 1 0 1 0 0 
1500 1 0 1 0 0 
1600 1 0 1 0 0 
1700 1 0 1 0 0 
1800 1 0 1 0 0 
1900 1 0 1 0 0 
2000 1 0 1 0 0 
2100 1 0 1 0 0 
2200 1 0 1 0 0 
2300 1 0 1 0 0 
2400 1 0 1 0 0 
2500 1 0 1 0 0 
2600 1 0 1 0 0 
2700 1 0 1 0 0 
2800 1 0 1 0 0 
2900 1 0 1 0 0 
3000 1 0 1 0 0 
3100 2 0.0752355 2 0 0.00916946 
3200 3 0.11074 4 0 0.0146734 
3300 3 0.134398 4 0 0.0185915 
3400 3 0.16108 4 0 0.0234488 
3500 3 0.211207 4 0 0.0333263 
3600 3 0.280477 4 0 0.048516 
3700 3 0.341817 4 0 0.0635511 
3800 4 0.415634 5 0 0.0833868 
3900 5 0.495003 7 0 0.107439 
4000 4 0.590073 7 0 0.141012 
4100 5 0.68338 8 0 0.179917 
4200 5 0.776286 10 0 0.225856 
4300 5 0.852213 9 0 0.272264 
4400 5 0.906179 15 0 0.313633 
4500 5 0.959834 16 0 0.368522 
4600 4 0.987758 11 0 0.412932 
4700 6 1.00858 14 9.32575e-05 0.452439 
4800 6 1.01525 19 9.70591e-05 0.471513 
4900 4 1.01003 15 0 0.46611 
5000 4 1.00506 13 0 0.456142 
5100 5 0.99596 20 0 0.432068 
5200 6 0.98735 16 0.00010003 0.409223 
5300 6 0.974861 17 4.51984e-05 0.384063 
5400 5 0.969933 16 0 0.375134 
5500 6 0.971927 17 4.79157e-05 0.374365 
5600 7 0.965608 10 0.000142093 0.363615 
5700 3 0.956132 9 0 0.352991 
5800 4 0.944145 16 0 0.332896 
5900 5 0.928048 17 0 0.309934 
6000 4 0.909621 16 0 0.291071 
6100 6 0.880562 14 4.62086e-05 0.271291 
6200 5 0.858342 13 0 0.256704 
6300 5 0.818065 12 0 0.231226 
6400 5 0.806864 12 0 0.217411 
6500 3 0.799043 13 0 0.201353 
6600 3 0.786514 13 0 0.186994 
6700 5 0.780284 12 0 0.175751 
6800 7 0.767172 14 8.75657e-05 0.165324 
6900 6 0.742886 12 8.68847e-05 0.154351 
7000 6 0.736866 12 8.64416e-05 0.149847 
7100 6 0.726766 12 0.000171482 0.14486 
7200 6 0.723595 13 0.000255984 0.14254 
7300 5 0.705381 12 0.000127421 0.137105 
7400 6 0.696423 13 8.45523e-05 0.134058 
7500 3 0.6851 9 0 0.131095 
7600 5 0.686154 10 0 0.130827 
7700 6 0.678812 10 3.87238e-05 0.128489 
7800 4 0.660935 11 0 0.123866 
7900 5 0.648573 12 0 0.12077 
8000 5 0.667405 10 0 0.125666 
8100 3 0.661866 6 0 0.12453 
8200 4 0.664465 11 0 0.125613 
8300 4 0.634726 9 0 0.11961 
8400 5 0.622477 9 0 0.117512 
8500 6 0.609878 8 0 0.115321 
8600 6 0.604394 9 0 0.11455 
8700 7 0.599011 10 8.27369e-05 0.114012 
8800 6 0.562111 11 4.13274e-05 0.105509 
8900 6 0.552288 11 4.11235e-05 0.104248 
9000 5 0.541196 8 0 0.102255 
9100 5 0.528987 11 0 0.0997741 
9200 5 0.481214 8 0 0.0897129 
9300 5 0.44893 10 0 0.082278 
9400 6 0.419748 11 9.09885e-06 0.0753582 
9500 4 0.387102 8 2.1019e-05 0.0685919 
9600 3 0.373322 8 0 0.0659216 
9700 3 0.37258 9 0 0.0656445 
9800 3 0.355143 8 0 0.0618503 
9900 3 0.336104 7 0 0.0569967 
10000 3 0.321633 6 0 0.0535686 
10100 3 0.325325 6 0 0.0545629 
10200 3 0.320394 5 0 0.053302 
10300 3 0.305712 4 0 0.0502667 
10400 4 0.30382 8 7.30575e-05 0.0486893 
10500 4 0.311061 8 3.64562e-05 0.0491881 
10600 4 0.319317 6 3.63207e-05 0.0508642 
10700 5 0.313716 7 7.55711e-05 0.0489285 
10800 5 0.311744 8 0.000156863 0.0478824 
10900 4 0.298123 6 0 0.0446394 
11000 3 0.306171 5 0 0.0458275 
11100 3 0.286567 4 0 0.0424043 
11200 3 0.273256 4 0 0.0398813 
11300 3 0.248764 3 0 0.035646 
11400 4 0.2289 5 6.28971e-05 0.0322906 
11500 3 0.208615 4 0 0.0288067 
11600 3 0.183093 5 0 0.024454 
11700 3 0.168288 4 0 0.0219176 
11800 3 0.161877 3 0 0.020885 
11900 3 0.162701 3 0 0.0213503 
12000 3 0.157629 3 0 0.0207228 
12100 3 0.148393 4 0 0.0194604 
12200 3 0.140933 3 0 0.0182153 
12300 3 0.147957 3 0 0.0190201 
12400 3 0.145522 3 0 0.0184332 
12500 3 0.145197 3 0 0.018299 
12600 3 0.148924 4 0 0.0186548 
12700 3 0.156488 4 0 0.0197032 
12800 3 0.149332 3 0 0.0185969 
12900 3 0.141724 4 0 0.0173265 
13000 4 0.133127 5 0 0.0160799 
13100 4 0.142205 5 0 0.0174067 
13200 3 0.147876 5 0 0.0182213 
13300 3 0.149567 5 0 0.0183173 
13400 3 0.149236 4 0 0.0181938 
13500 3 0.149245 5 0 0.0182058 
13600 3 0.155817 5 0 0.0191904 
13700 4 0.170439 7 0 0.0213751 
13800 4 0.170393 5 0 0.0214935 
13900 3 0.160294 4 0 0.020183 
14000 3 0.146971 4 0 0.0181758 
14100 3 0.126033 5 0 0.0151409 
14200 3 0.0994498 5 0 0.0113901 
14300 4 0.0896695 6 0 0.00999302 
14400 4 0.0813137 6 0 0.0089158 
14500 4 0.0684069 5 0 0.00737642 
14600 3 0.0574056 4 0 0.00615565 
14700 3 0.0583576 4 0 0.0063597 
14800 3 0.0592424 3 0 0.00655038 
14900 3 0.0654936 3 0 0.0073742 
15000 3 0.0683678 3 0 0.00781731 
15100 3 0.0654206 4 0 0.00732773 
